"NAME_1","month","day","total_count","mean_pop","median_pop","total_baseline_oblast_population","baseline_penetration_rate","current_pop_size","total_baseline_pop","net_outflow","total_current_pop_by_month_and_day","scaling_factor","adjusted_pop_size","net_pop_change","proportional_net_change","date","week","week_adjusted"
"Mykolayiv",5,30,14043,26704.6363636364,24616,1087081.64229356,0.0226441134154969,620161.17576895,42166319.9815403,4748611,18632561.2011735,2.00818924341887,1245401.0023652,158319.360071642,0.145637046852907,2022-05-30,22,15
"Mykolayiv",5,31,13258,26704.6363636364,24616,1087081.64229356,0.0226441134154969,585494.32944134,42166319.9815403,4762846,18835835.5723246,1.98576133444789,1162652.00094311,75570.3586495479,0.0695167278237788,2022-05-31,22,15
"Mykolayiv",6,1,11660,26704.6363636364,24616,1087081.64229356,0.0226441134154969,514924.112331122,42166319.9815403,4773740,16650631.4795677,2.24571542691492,1156373.02275247,69291.3804589137,0.0637407327684428,2022-06-01,22,15
"Mykolayiv",6,2,13015,26704.6363636364,24616,1087081.64229356,0.0226441134154969,574763.063635468,42166319.9815403,4787884,17412474.6524617,2.14664697164431,1233813.38996609,146731.747672525,0.134977670456237,2022-06-02,22,15
"Mykolayiv",6,3,12564,26704.6363636364,24616,1087081.64229356,0.0226441134154969,554846.187592472,42166319.9815403,4805245,20314830.2849878,1.83910347551115,1020419.55197543,-66662.0903181331,-0.0613220642540585,2022-06-03,22,15
"Mykolayiv",6,4,19348,26704.6363636364,24616,1087081.64229356,0.0226441134154969,854438.398403307,42166319.9815403,4818558,32218689.4991295,1.15919556512531,990461.202101887,-96620.4401916731,-0.0888805738525951,2022-06-04,22,15
"Mykolayiv",6,5,13084,26704.6363636364,24616,1087081.64229356,0.0226441134154969,577810.213185283,42166319.9815403,4826725,22950709.4490137,1.62694730916673,940066.771550853,-147014.870742708,-0.135238113700946,2022-06-05,22,15
"Mykolayiv",6,6,9490,26704.6363636364,24616,1087081.64229356,0.0226441134154969,419093.467068812,42166319.9815403,4842217,14426430.0566876,2.58720299026704,1084279.87120181,-2801.77109174873,-0.00257733272529325,2022-06-06,23,16
"Mykolayiv",6,7,4271,26704.6363636364,24616,1087081.64229356,0.0226441134154969,188614.140974805,42166319.9815403,4863709,5343021.59079588,6.98155722331339,1316820.4183417,229738.776048138,0.211335346960167,2022-06-07,23,16
"Mykolayiv",6,8,3697,26704.6363636364,24616,1087081.64229356,0.0226441134154969,163265.389647355,42166319.9815403,4875807,5571562.46450967,6.6930081497026,1092736.58347412,5654.94118055748,0.00520194708524973,2022-06-08,23,16
"Mykolayiv",6,9,4804,26704.6363636364,24616,1087081.64229356,0.0226441134154969,212152.267207437,42166319.9815403,4895196,5579558.83799255,6.67994102468323,1417164.63319852,330082.990904956,0.303641399194761,2022-06-09,23,16
"Mykolayiv",6,10,2774,26704.6363636364,24616,1087081.64229356,0.0226441134154969,122504.244220114,42166319.9815403,4915013,3563589.27288957,10.4533110100353,1280574.96488218,193493.322588619,0.177993367802975,2022-06-10,23,16
"Mykolayiv",6,11,188,26704.6363636364,24616,1087081.64229356,0.0226441134154969,8302.37848355497,42166319.9815403,4932606,393361.983191828,94.6550901523772,785862.383840053,-301219.258453507,-0.277089821715676,2022-06-11,23,16
"Mykolayiv",6,12,106,26704.6363636364,24616,1087081.64229356,0.0226441134154969,4681.12829391929,42166319.9815403,4942885,210046.422343351,177.215277300431,829567.448685801,-257514.193607759,-0.23688578998027,2022-06-12,23,16
"Mykolayiv",6,13,1688,26704.6363636364,24616,1087081.64229356,0.0226441134154969,74544.7600012808,42166319.9815403,4956829,2399542.03645581,15.5069135761004,1155959.15089101,68877.5085974501,0.0633600144807248,2022-06-13,24,17
"Mykolayiv",6,14,2546,26704.6363636364,24616,1087081.64229356,0.0226441134154969,112435.40222942,42166319.9815403,4978190,3696895.9628739,10.0592849663616,1131019.75133323,43938.1090396664,0.040418407716797,2022-06-14,24,17
"Mykolayiv",6,15,3581,26704.6363636364,24616,1087081.64229356,0.0226441134154969,158142.645476651,42166319.9815403,5001547,4514074.96576653,8.23308723567674,1302002.19588997,214920.553596406,0.1977041514039,2022-06-15,24,17
"Mykolayiv",6,16,3032,26704.6363636364,24616,1087081.64229356,0.0226441134154969,133897.933841163,42166319.9815403,5022283,5366401.25029521,6.92159144445209,926786.793304807,-160294.848988753,-0.147454287472427,2022-06-16,24,17
"Mykolayiv",6,17,3805,26704.6363636364,24616,1087081.64229356,0.0226441134154969,168034.841116631,42166319.9815403,5042789,7024796.91040842,5.28464117254914,888003.839787702,-199077.802505858,-0.183130497987103,2022-06-17,24,17
"Mykolayiv",6,18,2552,26704.6363636364,24616,1087081.64229356,0.0226441134154969,112700.371755491,42166319.9815403,5059484,4173892.21594364,8.89022381550674,1001931.52899713,-85150.1132964311,-0.0783290877001461,2022-06-18,24,17
"Mykolayiv",6,19,2159,26704.6363636364,24616,1087081.64229356,0.0226441134154969,95344.8677978467,42166319.9815403,5077972,3826189.44882463,9.69328583375126,924205.056345755,-162876.585947805,-0.149829212095021,2022-06-19,24,17
"Mykolayiv",6,20,2059,26704.6363636364,24616,1087081.64229356,0.0226441134154969,90928.7090299984,42166319.9815403,5098233,3771796.67189234,9.82770021983794,893620.093723695,-193461.548569865,-0.177964139070267,2022-06-20,25,18
"Mykolayiv",6,21,2339,26704.6363636364,24616,1087081.64229356,0.0226441134154969,103293.953579974,42166319.9815403,5122824,4096940.64665524,9.04174582362642,933957.67338759,-153123.96890597,-0.14085783711967,2022-06-21,25,18
"Mykolayiv",6,22,3065,26704.6363636364,24616,1087081.64229356,0.0226441134154969,135355.266234553,42166319.9815403,5151519,4911849.8215086,7.53581691758072,1020012.50517399,-67069.1371195723,-0.0616965042092585,2022-06-22,25,18
"Mykolayiv",6,23,3765,26704.6363636364,24616,1087081.64229356,0.0226441134154969,166268.377609492,42166319.9815403,5180997,5829415.22129813,6.3446026020607,1054906.78122159,-32174.8610719668,-0.029597465195055,2022-06-23,25,18
"Mykolayiv",6,24,3872,26704.6363636364,24616,1087081.64229356,0.0226441134154969,170993.66749109,42166319.9815403,5207993,5784832.06664569,6.3888331684917,1092450.01446911,5368.37217555428,0.00493833394539523,2022-06-24,25,18
"Mykolayiv",6,25,3904,26704.6363636364,24616,1087081.64229356,0.0226441134154969,172406.838296801,42166319.9815403,5228548,5852630.89688622,6.31131069638995,1088113.12267337,1031.48037981382,0.000948852726127879,2022-06-25,25,18
"Mykolayiv",6,26,4084,26704.6363636364,24616,1087081.64229356,0.0226441134154969,180355.924078928,42166319.9815403,5238140,5956170.65461037,6.19998689140247,1118204.36507613,31122.7227825739,0.0286296093795772,2022-06-26,25,18
"Mykolayiv",6,27,4352,26704.6363636364,24616,1087081.64229356,0.0226441134154969,192191.229576762,42166319.9815403,5250603,6543024.41381543,5.64199590996386,1084342.13120302,-2739.51109054335,-0.00252006011688639,2022-06-27,26,19
"Mykolayiv",6,28,4008,26704.6363636364,24616,1087081.64229356,0.0226441134154969,176999.643415363,42166319.9815403,5269383,6339281.92174488,5.82036537213737,1030202.59541544,-56879.0468781163,-0.0523227002142278,2022-06-28,26,19
"Mykolayiv",6,29,3630,26704.6363636364,24616,1087081.64229356,0.0226441134154969,160306.563272897,42166319.9815403,5291107,5695599.49352758,6.47433391751737,1037878.21979836,-49203.4224952019,-0.0452619385526472,2022-06-29,26,19
"Mykolayiv",6,30,3418,26704.6363636364,24616,1087081.64229356,0.0226441134154969,150944.306685058,42166319.9815403,5312635,5532665.25409618,6.66110875843342,1005456.4432955,-81625.1989980604,-0.075086539798285,2022-06-30,26,19
"Mykolayiv",7,1,3317,26704.6363636364,24616,1087081.64229356,0.0226441134154969,146483.986329531,42166319.9815403,5334501,5307954.03449687,6.93898604663248,1016450.33719572,-70631.3050978405,-0.0649733215518388,2022-07-01,26,19
"Mykolayiv",7,2,3676,26704.6363636364,24616,1087081.64229356,0.0226441134154969,162337.996306107,42166319.9815403,5355335,5707212.28934014,6.44990638429473,1047064.87878837,-40016.7635051867,-0.036811185055759,2022-07-02,26,19
"Mykolayiv",7,3,3663,26704.6363636364,24616,1087081.64229356,0.0226441134154969,161763.895666287,42166319.9815403,5371570,5688764.53529528,6.46796852871156,1046283.78625132,-40797.8560422382,-0.0375297074800762,2022-07-03,26,19
"Mykolayiv",7,4,3154,26704.6363636364,24616,1087081.64229356,0.0226441134154969,139285.647537938,42166319.9815403,5387265,4839966.41377153,7.59903103395305,1058435.95822504,-28645.6840685208,-0.0263509960559017,2022-07-04,27,20
"Mykolayiv",7,5,2910,26704.6363636364,24616,1087081.64229356,0.0226441134154969,128510.220144388,42166319.9815403,5410090,4972722.35801177,7.39157092137283,949892.40631848,-137189.23597508,-0.126199570149702,2022-07-05,27,20
"Mykolayiv",7,6,3265,26704.6363636364,24616,1087081.64229356,0.0226441134154969,144187.58377025,42166319.9815403,5434118,5261388.82290813,6.98146501197707,1006640.57125351,-80441.071040047,-0.0739972674640424,2022-07-06,27,20
"Mykolayiv",7,7,3561,26704.6363636364,24616,1087081.64229356,0.0226441134154969,157259.413723081,42166319.9815403,5460690,5645404.07444278,6.50186053956878,1022478.77656182,-64602.865731737,-0.0594277956855529,2022-07-07,27,20
"Mykolayiv",7,8,3361,26704.6363636364,24616,1087081.64229356,0.0226441134154969,148427.096187384,42166319.9815403,5486590,5002662.42450308,7.33204179476167,1088273.67272101,1192.03042745334,0.00109654176933607,2022-07-08,27,20
"Mykolayiv",7,9,3349,26704.6363636364,24616,1087081.64229356,0.0226441134154969,147897.157135243,42166319.9815403,5508459,5462752.4085549,6.71051115626851,992465.522936443,-94616.1193571175,-0.0870368109220328,2022-07-09,27,20
"Mykolayiv",7,10,3089,26704.6363636364,24616,1087081.64229356,0.0226441134154969,136415.144338837,42166319.9815403,5524434,4915270.0304013,7.45470457470446,1016934.6005617,-70147.0417318641,-0.0645278505337148,2022-07-10,27,20
"Mykolayiv",7,11,3208,26704.6363636364,24616,1087081.64229356,0.0226441134154969,141670.373272576,42166319.9815403,5540848,4890730.51738122,7.48875282565185,1060934.40815616,-26147.234137401,-0.0240526866797554,2022-07-11,28,21
"Mykolayiv",7,12,3040,26704.6363636364,24616,1087081.64229356,0.0226441134154969,134251.226542591,42166319.9815403,5562849,4501123.60102226,8.13207417215275,1091740.93194683,4659.28965327283,0.00428605310953694,2022-07-12,28,21
