"week","raion_name","week_number","count","intensity"
2022-04-18,"Zviahelskyi",9,0,0
2022-04-18,"Berehivskyi",9,0,0
2022-04-18,"Mukachivskyi",9,0,0
2022-04-18,"Rakhivskyi",9,0,0
2022-04-18,"Tiachivskyi",9,0,0
2022-04-18,"Uzhhorodskyi",9,0,0
2022-04-18,"Khustskyi",9,0,0
2022-04-18,"Berdianskyi",9,0,0
2022-04-18,"Vasylivskyi",9,0,0
2022-04-18,"Zaporizkyi",9,0,0
2022-04-18,"Melitopolskyi",9,2,0.619195046439629
2022-04-18,"Polohivskyi",9,0,0
2022-04-18,"Verkhovynskyi",9,0,0
2022-04-18,"Ivano-Frankivskyi",9,0,0
2022-04-18,"Kaluskyi",9,0,0
2022-04-18,"Kolomyiskyi",9,0,0
2022-04-18,"Kosivskyi",9,0,0
2022-04-18,"Nadvirnianskyi",9,0,0
2022-04-18,"Chornobyl Exclusion Zone",9,0,0
2022-04-18,"Bilotserkivskyi",9,0,0
2022-04-18,"Boryspilskyi",9,0,0
2022-04-18,"Brovarskyi",9,0,0
2022-04-18,"Buchanskyi",9,0,0
2022-04-18,"Vyshhorodskyi",9,0,0
2022-04-18,"Obukhivskyi",9,0,0
2022-04-18,"Fastivskyi",9,0,0
2022-04-18,"Holovanivskyi",9,0,0
2022-04-18,"Kropyvnytskyi",9,0,0
2022-04-18,"Novoukrainskyi",9,0,0
2022-04-18,"Oleksandriiskyi",9,0,0
2022-04-18,"Alchevskyi",9,0,0
2022-04-18,"Dovzhanskyi",9,0,0
2022-04-18,"Luhanskyi",9,0,0
2022-04-18,"Rovenkivskyi",9,0,0
2022-04-18,"Svativskyi",9,0,0
2022-04-18,"Sievierodonetskyi",9,17,5.26315789473684
2022-04-18,"Starobilskyi",9,0,0
2022-04-18,"Shchastynskyi",9,0,0
2022-04-18,"Drohobytskyi",9,0,0
2022-04-18,"Zolochivskyi",9,0,0
2022-04-18,"Lvivskyi",9,0,0
2022-04-18,"Sambirskyi",9,0,0
2022-04-18,"Stryiskyi",9,0,0
2022-04-18,"Chervonohradskyi",9,0,0
2022-04-18,"Yavorivskyi",9,0,0
2022-04-18,"Bashtanskyi",9,0,0
2022-04-18,"Voznesenskyi",9,0,0
2022-04-18,"Mykolaivskyi",9,0,0
2022-04-18,"Pervomaiskyi",9,0,0
2022-04-18,"Berezivskyi",9,0,0
2022-04-18,"Bilhorod-Dnistrovskyi",9,0,0
2022-04-18,"Bolhradskyi",9,0,0
2022-04-18,"Izmailskyi",9,0,0
2022-04-18,"Odeskyi",9,0,0
2022-04-18,"Podilskyi",9,1,0.309597523219814
2022-04-18,"Rozdilnianskyi",9,0,0
2022-04-18,"Kremenchutskyi",9,0,0
2022-04-18,"Lubenskyi",9,0,0
2022-04-18,"Myrhorodskyi",9,0,0
2022-04-18,"Poltavskyi",9,0,0
2022-04-18,"Varaskyi",9,0,0
2022-04-18,"Dubenskyi",9,0,0
2022-04-18,"Rivnenskyi",9,0,0
2022-04-18,"Sarnenskyi",9,0,0
2022-04-18,"Konotopskyi",9,0,0
2022-04-18,"Okhtyrskyi",9,0,0
2022-04-18,"Romenskyi",9,0,0
2022-04-18,"Sumskyi",9,0,0
2022-04-18,"Shostkynskyi",9,0,0
2022-04-18,"Kremenetskyi",9,0,0
2022-04-18,"Ternopilskyi",9,0,0
2022-04-18,"Chortkivskyi",9,0,0
2022-04-18,"Bohodukhivskyi",9,0,0
2022-04-18,"Iziumskyi",9,0,0
2022-04-18,"Krasnohradskyi",9,0,0
2022-04-18,"Kupianskyi",9,0,0
2022-04-18,"Lozivskyi",9,0,0
2022-04-18,"Kharkivskyi",9,0,0
2022-04-18,"Chuhuivskyi",9,0,0
2022-04-18,"Beryslavskyi",9,0,0
2022-04-18,"Henicheskyi",9,0,0
2022-04-18,"Kakhovskyi",9,0,0
2022-04-18,"Skadovskyi",9,0,0
2022-04-18,"Khersonskyi",9,0,0
2022-04-18,"Kamianets-Podilskyi",9,0,0
2022-04-18,"Khmelnytskyi",9,0,0
2022-04-18,"Shepetivskyi",9,0,0
2022-04-18,"Zvenyhorodskyi",9,0,0
2022-04-18,"Zolotoniskyi",9,0,0
2022-04-18,"Umanskyi",9,0,0
2022-04-18,"Cherkaskyi",9,0,0
2022-04-18,"Vyzhnytskyi",9,0,0
2022-04-18,"Dnistrovskyi",9,0,0
2022-04-18,"Chernivetskyi",9,0,0
2022-04-18,"Koriukivskyi",9,0,0
2022-04-18,"Nizhynskyi",9,0,0
2022-04-18,"Novhorod-Siverskyi",9,0,0
2022-04-18,"Prylutskyi",9,0,0
2022-04-18,"Chernihivskyi",9,0,0
2022-04-18,"Kyiv",9,0,0
2022-04-18,"Sevastopol",9,0,0
2022-04-25,"Bakhchysaraiskyi",10,0,0
2022-04-25,"Bilohirskyi",10,0,0
2022-04-25,"Dzhankoiskyi",10,0,0
2022-04-25,"Yevpatoriiskyi",10,0,0
2022-04-25,"Kerchenskyi",10,0,0
2022-04-25,"Kurmanskyi",10,0,0
2022-04-25,"Perekopskyi",10,0,0
2022-04-25,"Simferopolskyi",10,0,0
2022-04-25,"Feodosiiskyi",10,0,0
2022-04-25,"Yaltynskyi",10,0,0
2022-04-25,"Vinnytskyi",10,0,0
2022-04-25,"Haisynskyi",10,0,0
2022-04-25,"Zhmerynskyi",10,0,0
2022-04-25,"Mohyliv-Podilskyi",10,0,0
2022-04-25,"Tulchynskyi",10,0,0
2022-04-25,"Khmilnytskyi",10,0,0
2022-04-25,"Volodymyrskyi",10,0,0
2022-04-25,"Kamin-Kashyrskyi",10,0,0
2022-04-25,"Kovelskyi",10,0,0
2022-04-25,"Lutskyi",10,0,0
2022-04-25,"Dniprovskyi",10,0,0
2022-04-25,"Kamianskyi",10,7,2.1671826625387
2022-04-25,"Kryvorizkyi",10,0,0
2022-04-25,"Nikopolskyi",10,0,0
2022-04-25,"Novomoskovskyi",10,0,0
2022-04-25,"Pavlohradskyi",10,0,0
2022-04-25,"Synelnykivskyi",10,0,0
2022-04-25,"Bakhmutskyi",10,0,0
2022-04-25,"Volnovaskyi",10,0,0
2022-04-25,"Horlivskyi",10,0,0
2022-04-25,"Donetskyi",10,0,0
2022-04-25,"Kalmiuskyi",10,0,0
2022-04-25,"Kramatorskyi",10,12,3.71517027863777
2022-04-25,"Mariupolskyi",10,0,0
2022-04-25,"Pokrovskyi",10,0,0
2022-04-25,"Berdychivskyi",10,0,0
2022-04-25,"Zhytomyrskyi",10,0,0
2022-04-25,"Korostenskyi",10,0,0
2022-04-25,"Zviahelskyi",10,0,0
2022-04-25,"Berehivskyi",10,0,0
2022-04-25,"Mukachivskyi",10,0,0
2022-04-25,"Rakhivskyi",10,0,0
2022-04-25,"Tiachivskyi",10,0,0
2022-04-25,"Uzhhorodskyi",10,0,0
2022-04-25,"Khustskyi",10,0,0
2022-04-25,"Berdianskyi",10,0,0
2022-04-25,"Vasylivskyi",10,0,0
2022-04-25,"Zaporizkyi",10,0,0
2022-04-25,"Melitopolskyi",10,0,0
2022-04-25,"Polohivskyi",10,0,0
2022-04-25,"Verkhovynskyi",10,0,0
2022-04-25,"Ivano-Frankivskyi",10,0,0
2022-04-25,"Kaluskyi",10,0,0
2022-04-25,"Kolomyiskyi",10,0,0
2022-04-25,"Kosivskyi",10,0,0
2022-04-25,"Nadvirnianskyi",10,0,0
2022-04-25,"Chornobyl Exclusion Zone",10,0,0
2022-04-25,"Bilotserkivskyi",10,0,0
2022-04-25,"Boryspilskyi",10,0,0
2022-04-25,"Brovarskyi",10,0,0
2022-04-25,"Buchanskyi",10,0,0
2022-04-25,"Vyshhorodskyi",10,0,0
2022-04-25,"Obukhivskyi",10,0,0
2022-04-25,"Fastivskyi",10,0,0
2022-04-25,"Holovanivskyi",10,0,0
2022-04-25,"Kropyvnytskyi",10,0,0
2022-04-25,"Novoukrainskyi",10,0,0
2022-04-25,"Oleksandriiskyi",10,0,0
2022-04-25,"Alchevskyi",10,1,0.309597523219814
2022-04-25,"Dovzhanskyi",10,0,0
2022-04-25,"Luhanskyi",10,0,0
2022-04-25,"Rovenkivskyi",10,0,0
2022-04-25,"Svativskyi",10,0,0
2022-04-25,"Sievierodonetskyi",10,32,9.90712074303406
2022-04-25,"Starobilskyi",10,0,0
2022-04-25,"Shchastynskyi",10,10,3.09597523219814
2022-04-25,"Drohobytskyi",10,0,0
2022-04-25,"Zolochivskyi",10,0,0
2022-04-25,"Lvivskyi",10,0,0
2022-04-25,"Sambirskyi",10,0,0
2022-04-25,"Stryiskyi",10,0,0
2022-04-25,"Chervonohradskyi",10,0,0
2022-04-25,"Yavorivskyi",10,0,0
2022-04-25,"Bashtanskyi",10,0,0
2022-04-25,"Voznesenskyi",10,0,0
2022-04-25,"Mykolaivskyi",10,0,0
2022-04-25,"Pervomaiskyi",10,0,0
2022-04-25,"Berezivskyi",10,0,0
2022-04-25,"Bilhorod-Dnistrovskyi",10,0,0
2022-04-25,"Bolhradskyi",10,0,0
2022-04-25,"Izmailskyi",10,0,0
2022-04-25,"Odeskyi",10,0,0
2022-04-25,"Podilskyi",10,0,0
2022-04-25,"Rozdilnianskyi",10,0,0
2022-04-25,"Kremenchutskyi",10,0,0
2022-04-25,"Lubenskyi",10,0,0
2022-04-25,"Myrhorodskyi",10,0,0
2022-04-25,"Poltavskyi",10,0,0
2022-04-25,"Varaskyi",10,0,0
2022-04-25,"Dubenskyi",10,0,0
2022-04-25,"Rivnenskyi",10,0,0
2022-04-25,"Sarnenskyi",10,0,0
2022-04-25,"Konotopskyi",10,0,0
2022-04-25,"Okhtyrskyi",10,0,0
2022-04-25,"Romenskyi",10,0,0
2022-04-25,"Sumskyi",10,0,0
2022-04-25,"Shostkynskyi",10,0,0
2022-04-25,"Kremenetskyi",10,0,0
2022-04-25,"Ternopilskyi",10,0,0
2022-04-25,"Chortkivskyi",10,0,0
2022-04-25,"Bohodukhivskyi",10,0,0
2022-04-25,"Iziumskyi",10,3,0.928792569659443
2022-04-25,"Krasnohradskyi",10,0,0
2022-04-25,"Kupianskyi",10,0,0
2022-04-25,"Lozivskyi",10,0,0
2022-04-25,"Kharkivskyi",10,0,0
2022-04-25,"Chuhuivskyi",10,0,0
2022-04-25,"Beryslavskyi",10,0,0
2022-04-25,"Henicheskyi",10,0,0
2022-04-25,"Kakhovskyi",10,0,0
2022-04-25,"Skadovskyi",10,0,0
2022-04-25,"Khersonskyi",10,0,0
2022-04-25,"Kamianets-Podilskyi",10,0,0
2022-04-25,"Khmelnytskyi",10,0,0
2022-04-25,"Shepetivskyi",10,0,0
2022-04-25,"Zvenyhorodskyi",10,0,0
2022-04-25,"Zolotoniskyi",10,0,0
2022-04-25,"Umanskyi",10,0,0
2022-04-25,"Cherkaskyi",10,0,0
2022-04-25,"Vyzhnytskyi",10,0,0
2022-04-25,"Dnistrovskyi",10,0,0
2022-04-25,"Chernivetskyi",10,0,0
2022-04-25,"Koriukivskyi",10,0,0
2022-04-25,"Nizhynskyi",10,0,0
2022-04-25,"Novhorod-Siverskyi",10,0,0
2022-04-25,"Prylutskyi",10,0,0
2022-04-25,"Chernihivskyi",10,0,0
2022-04-25,"Kyiv",10,0,0
2022-04-25,"Sevastopol",10,0,0
2022-05-02,"Bakhchysaraiskyi",11,0,0
2022-05-02,"Bilohirskyi",11,0,0
2022-05-02,"Dzhankoiskyi",11,0,0
2022-05-02,"Yevpatoriiskyi",11,0,0
2022-05-02,"Kerchenskyi",11,0,0
2022-05-02,"Kurmanskyi",11,0,0
2022-05-02,"Perekopskyi",11,0,0
2022-05-02,"Simferopolskyi",11,0,0
2022-05-02,"Feodosiiskyi",11,0,0
2022-05-02,"Yaltynskyi",11,0,0
2022-05-02,"Vinnytskyi",11,0,0
2022-05-02,"Haisynskyi",11,0,0
2022-05-02,"Zhmerynskyi",11,0,0
2022-05-02,"Mohyliv-Podilskyi",11,0,0
2022-05-02,"Tulchynskyi",11,0,0
2022-05-02,"Khmilnytskyi",11,0,0
2022-05-02,"Volodymyrskyi",11,0,0
2022-05-02,"Kamin-Kashyrskyi",11,0,0
2022-05-02,"Kovelskyi",11,0,0
2022-05-02,"Lutskyi",11,0,0
2022-05-02,"Dniprovskyi",11,0,0
2022-05-02,"Kamianskyi",11,0,0
2022-05-02,"Kryvorizkyi",11,0,0
2022-05-02,"Nikopolskyi",11,0,0
2022-05-02,"Novomoskovskyi",11,0,0
2022-05-02,"Pavlohradskyi",11,0,0
2022-05-02,"Synelnykivskyi",11,0,0
2022-05-02,"Bakhmutskyi",11,22,6.81114551083591
2022-05-02,"Volnovaskyi",11,1,0.309597523219814
2022-05-02,"Horlivskyi",11,0,0
2022-05-02,"Donetskyi",11,2,0.619195046439629
2022-05-02,"Kalmiuskyi",11,0,0
2022-05-02,"Kramatorskyi",11,113,34.984520123839
2022-05-02,"Mariupolskyi",11,0,0
2022-05-02,"Pokrovskyi",11,12,3.71517027863777
2022-05-02,"Berdychivskyi",11,0,0
2022-05-02,"Zhytomyrskyi",11,1,0.309597523219814
2022-05-02,"Korostenskyi",11,0,0
2022-05-02,"Zviahelskyi",11,0,0
2022-05-02,"Berehivskyi",11,0,0
2022-05-02,"Mukachivskyi",11,0,0
2022-05-02,"Rakhivskyi",11,0,0
2022-05-02,"Tiachivskyi",11,0,0
2022-05-02,"Uzhhorodskyi",11,0,0
2022-05-02,"Khustskyi",11,0,0
2022-05-02,"Berdianskyi",11,0,0
2022-05-02,"Vasylivskyi",11,0,0
2022-05-02,"Zaporizkyi",11,0,0
2022-05-02,"Melitopolskyi",11,0,0
2022-05-02,"Polohivskyi",11,0,0
2022-05-02,"Verkhovynskyi",11,0,0
2022-05-02,"Ivano-Frankivskyi",11,0,0
2022-05-02,"Kaluskyi",11,0,0
2022-05-02,"Kolomyiskyi",11,0,0
2022-05-02,"Kosivskyi",11,0,0
2022-05-02,"Nadvirnianskyi",11,0,0
2022-05-02,"Chornobyl Exclusion Zone",11,19,5.88235294117647
2022-05-02,"Bilotserkivskyi",11,3,0.928792569659443
2022-05-02,"Boryspilskyi",11,0,0
2022-05-02,"Brovarskyi",11,0,0
2022-05-02,"Buchanskyi",11,42,13.0030959752322
2022-05-02,"Vyshhorodskyi",11,1,0.309597523219814
2022-05-02,"Obukhivskyi",11,3,0.928792569659443
2022-05-02,"Fastivskyi",11,0,0
2022-05-02,"Holovanivskyi",11,4,1.23839009287926
2022-05-02,"Kropyvnytskyi",11,0,0
2022-05-02,"Novoukrainskyi",11,0,0
2022-05-02,"Oleksandriiskyi",11,0,0
2022-05-02,"Alchevskyi",11,4,1.23839009287926
2022-05-02,"Dovzhanskyi",11,0,0
2022-05-02,"Luhanskyi",11,0,0
2022-05-02,"Rovenkivskyi",11,0,0
2022-05-02,"Svativskyi",11,0,0
2022-05-02,"Sievierodonetskyi",11,166,51.3931888544892
2022-05-02,"Starobilskyi",11,0,0
2022-05-02,"Shchastynskyi",11,25,7.73993808049536
2022-05-02,"Drohobytskyi",11,0,0
2022-05-02,"Zolochivskyi",11,0,0
2022-05-02,"Lvivskyi",11,0,0
2022-05-02,"Sambirskyi",11,0,0
2022-05-02,"Stryiskyi",11,0,0
2022-05-02,"Chervonohradskyi",11,0,0
2022-05-02,"Yavorivskyi",11,0,0
2022-05-02,"Bashtanskyi",11,0,0
2022-05-02,"Voznesenskyi",11,0,0
2022-05-02,"Mykolaivskyi",11,0,0
2022-05-02,"Pervomaiskyi",11,0,0
2022-05-02,"Berezivskyi",11,0,0
2022-05-02,"Bilhorod-Dnistrovskyi",11,0,0
2022-05-02,"Bolhradskyi",11,0,0
2022-05-02,"Izmailskyi",11,0,0
2022-05-02,"Odeskyi",11,0,0
2022-05-02,"Podilskyi",11,0,0
2022-05-02,"Rozdilnianskyi",11,0,0
2022-05-02,"Kremenchutskyi",11,1,0.309597523219814
2022-05-02,"Lubenskyi",11,0,0
2022-05-02,"Myrhorodskyi",11,0,0
2022-05-02,"Poltavskyi",11,0,0
2022-05-02,"Varaskyi",11,0,0
2022-05-02,"Dubenskyi",11,0,0
2022-05-02,"Rivnenskyi",11,0,0
2022-05-02,"Sarnenskyi",11,0,0
2022-05-02,"Konotopskyi",11,0,0
2022-05-02,"Okhtyrskyi",11,0,0
2022-05-02,"Romenskyi",11,0,0
2022-05-02,"Sumskyi",11,0,0
2022-05-02,"Shostkynskyi",11,0,0
2022-05-02,"Kremenetskyi",11,0,0
2022-05-02,"Ternopilskyi",11,0,0
2022-05-02,"Chortkivskyi",11,0,0
2022-05-02,"Bohodukhivskyi",11,0,0
2022-05-02,"Iziumskyi",11,4,1.23839009287926
2022-05-02,"Krasnohradskyi",11,0,0
2022-05-02,"Kupianskyi",11,0,0
2022-05-02,"Lozivskyi",11,0,0
2022-05-02,"Kharkivskyi",11,0,0
2022-05-02,"Chuhuivskyi",11,0,0
2022-05-02,"Beryslavskyi",11,0,0
2022-05-02,"Henicheskyi",11,0,0
2022-05-02,"Kakhovskyi",11,0,0
2022-05-02,"Skadovskyi",11,1,0.309597523219814
2022-05-02,"Khersonskyi",11,0,0
2022-05-02,"Kamianets-Podilskyi",11,0,0
2022-05-02,"Khmelnytskyi",11,0,0
2022-05-02,"Shepetivskyi",11,0,0
2022-05-02,"Zvenyhorodskyi",11,0,0
2022-05-02,"Zolotoniskyi",11,0,0
2022-05-02,"Umanskyi",11,0,0
2022-05-02,"Cherkaskyi",11,0,0
2022-05-02,"Vyzhnytskyi",11,0,0
2022-05-02,"Dnistrovskyi",11,0,0
2022-05-02,"Chernivetskyi",11,0,0
2022-05-02,"Koriukivskyi",11,0,0
2022-05-02,"Nizhynskyi",11,0,0
2022-05-02,"Novhorod-Siverskyi",11,0,0
2022-05-02,"Prylutskyi",11,0,0
2022-05-02,"Chernihivskyi",11,0,0
2022-05-02,"Kyiv",11,0,0
2022-05-02,"Sevastopol",11,0,0
2022-05-09,"Bakhchysaraiskyi",12,0,0
2022-05-09,"Bilohirskyi",12,0,0
2022-05-09,"Dzhankoiskyi",12,0,0
2022-05-09,"Yevpatoriiskyi",12,0,0
2022-05-09,"Kerchenskyi",12,0,0
2022-05-09,"Kurmanskyi",12,0,0
2022-05-09,"Perekopskyi",12,0,0
2022-05-09,"Simferopolskyi",12,0,0
2022-05-09,"Feodosiiskyi",12,0,0
2022-05-09,"Yaltynskyi",12,0,0
2022-05-09,"Vinnytskyi",12,0,0
2022-05-09,"Haisynskyi",12,0,0
2022-05-09,"Zhmerynskyi",12,2,0.619195046439629
2022-05-09,"Mohyliv-Podilskyi",12,0,0
2022-05-09,"Tulchynskyi",12,0,0
2022-05-09,"Khmilnytskyi",12,0,0
2022-05-09,"Volodymyrskyi",12,0,0
2022-05-09,"Kamin-Kashyrskyi",12,0,0
2022-05-09,"Kovelskyi",12,0,0
2022-05-09,"Lutskyi",12,0,0
2022-05-09,"Dniprovskyi",12,0,0
2022-05-09,"Kamianskyi",12,0,0
2022-05-09,"Kryvorizkyi",12,0,0
2022-05-09,"Nikopolskyi",12,0,0
2022-05-09,"Novomoskovskyi",12,0,0
2022-05-09,"Pavlohradskyi",12,0,0
2022-05-09,"Synelnykivskyi",12,0,0
2022-05-09,"Bakhmutskyi",12,13,4.02476780185759
2022-05-09,"Volnovaskyi",12,0,0
2022-05-09,"Horlivskyi",12,9,2.78637770897833
2022-05-09,"Donetskyi",12,1,0.309597523219814
2022-05-09,"Kalmiuskyi",12,0,0
2022-05-09,"Kramatorskyi",12,53,16.4086687306502
2022-05-09,"Mariupolskyi",12,0,0
2022-05-09,"Pokrovskyi",12,5,1.54798761609907
2022-05-09,"Berdychivskyi",12,0,0
2022-05-09,"Zhytomyrskyi",12,4,1.23839009287926
2022-05-09,"Korostenskyi",12,3,0.928792569659443
2022-05-09,"Zviahelskyi",12,0,0
2022-05-09,"Berehivskyi",12,0,0
2022-05-09,"Mukachivskyi",12,0,0
2022-05-09,"Rakhivskyi",12,0,0
2022-05-09,"Tiachivskyi",12,0,0
2022-05-09,"Uzhhorodskyi",12,0,0
2022-05-09,"Khustskyi",12,0,0
2022-05-09,"Berdianskyi",12,0,0
2022-05-09,"Vasylivskyi",12,0,0
2022-05-09,"Zaporizkyi",12,0,0
2022-05-09,"Melitopolskyi",12,0,0
2022-05-09,"Polohivskyi",12,0,0
2022-05-09,"Verkhovynskyi",12,0,0
2022-05-09,"Ivano-Frankivskyi",12,0,0
2022-05-09,"Kaluskyi",12,0,0
2022-05-09,"Kolomyiskyi",12,0,0
2022-05-09,"Kosivskyi",12,0,0
2022-05-09,"Nadvirnianskyi",12,0,0
2022-05-09,"Chornobyl Exclusion Zone",12,3,0.928792569659443
2022-05-09,"Bilotserkivskyi",12,0,0
2022-05-09,"Boryspilskyi",12,0,0
2022-05-09,"Brovarskyi",12,26,8.04953560371517
2022-05-09,"Buchanskyi",12,10,3.09597523219814
2022-05-09,"Vyshhorodskyi",12,2,0.619195046439629
2022-05-09,"Obukhivskyi",12,0,0
2022-05-09,"Fastivskyi",12,0,0
2022-05-09,"Holovanivskyi",12,0,0
2022-05-09,"Kropyvnytskyi",12,0,0
2022-05-09,"Novoukrainskyi",12,0,0
2022-05-09,"Oleksandriiskyi",12,0,0
2022-05-09,"Alchevskyi",12,0,0
2022-05-09,"Dovzhanskyi",12,0,0
2022-05-09,"Luhanskyi",12,0,0
2022-05-09,"Rovenkivskyi",12,0,0
2022-05-09,"Svativskyi",12,0,0
2022-05-09,"Sievierodonetskyi",12,139,43.0340557275542
2022-05-09,"Starobilskyi",12,0,0
2022-05-09,"Shchastynskyi",12,0,0
2022-05-09,"Drohobytskyi",12,0,0
2022-05-09,"Zolochivskyi",12,0,0
2022-05-09,"Lvivskyi",12,0,0
2022-05-09,"Sambirskyi",12,0,0
2022-05-09,"Stryiskyi",12,0,0
2022-05-09,"Chervonohradskyi",12,0,0
2022-05-09,"Yavorivskyi",12,0,0
2022-05-09,"Bashtanskyi",12,0,0
2022-05-09,"Voznesenskyi",12,0,0
2022-05-09,"Mykolaivskyi",12,0,0
2022-05-09,"Pervomaiskyi",12,0,0
2022-05-09,"Berezivskyi",12,0,0
2022-05-09,"Bilhorod-Dnistrovskyi",12,0,0
2022-05-09,"Bolhradskyi",12,0,0
2022-05-09,"Izmailskyi",12,0,0
2022-05-09,"Odeskyi",12,0,0
2022-05-09,"Podilskyi",12,0,0
2022-05-09,"Rozdilnianskyi",12,0,0
2022-05-09,"Kremenchutskyi",12,0,0
2022-05-09,"Lubenskyi",12,1,0.309597523219814
2022-05-09,"Myrhorodskyi",12,0,0
2022-05-09,"Poltavskyi",12,0,0
2022-05-09,"Varaskyi",12,0,0
2022-05-09,"Dubenskyi",12,0,0
2022-05-09,"Rivnenskyi",12,0,0
2022-05-09,"Sarnenskyi",12,0,0
2022-05-09,"Konotopskyi",12,0,0
2022-05-09,"Okhtyrskyi",12,0,0
2022-05-09,"Romenskyi",12,0,0
2022-05-09,"Sumskyi",12,0,0
2022-05-09,"Shostkynskyi",12,0,0
2022-05-09,"Kremenetskyi",12,0,0
2022-05-09,"Ternopilskyi",12,0,0
2022-05-09,"Chortkivskyi",12,0,0
2022-05-09,"Bohodukhivskyi",12,0,0
2022-05-09,"Iziumskyi",12,127,39.3188854489164
2022-05-09,"Krasnohradskyi",12,0,0
2022-05-09,"Kupianskyi",12,0,0
2022-05-09,"Lozivskyi",12,0,0
2022-05-09,"Kharkivskyi",12,0,0
2022-05-09,"Chuhuivskyi",12,0,0
2022-05-09,"Beryslavskyi",12,0,0
2022-05-09,"Henicheskyi",12,0,0
2022-05-09,"Kakhovskyi",12,0,0
2022-05-09,"Skadovskyi",12,40,12.3839009287926
2022-05-09,"Khersonskyi",12,0,0
2022-05-09,"Kamianets-Podilskyi",12,0,0
2022-05-09,"Khmelnytskyi",12,0,0
2022-05-09,"Shepetivskyi",12,0,0
2022-05-09,"Zvenyhorodskyi",12,0,0
2022-05-09,"Zolotoniskyi",12,0,0
2022-05-09,"Umanskyi",12,0,0
2022-05-09,"Cherkaskyi",12,0,0
2022-05-09,"Vyzhnytskyi",12,0,0
2022-05-09,"Dnistrovskyi",12,0,0
2022-05-09,"Chernivetskyi",12,0,0
2022-05-09,"Koriukivskyi",12,0,0
2022-05-09,"Nizhynskyi",12,1,0.309597523219814
2022-05-09,"Novhorod-Siverskyi",12,0,0
2022-05-09,"Prylutskyi",12,2,0.619195046439629
2022-05-09,"Chernihivskyi",12,2,0.619195046439629
2022-05-09,"Kyiv",12,0,0
2022-05-09,"Sevastopol",12,0,0
2022-05-16,"Bakhchysaraiskyi",13,0,0
2022-05-16,"Bilohirskyi",13,0,0
2022-05-16,"Dzhankoiskyi",13,0,0
2022-05-16,"Yevpatoriiskyi",13,0,0
2022-05-16,"Kerchenskyi",13,0,0
2022-05-16,"Kurmanskyi",13,0,0
2022-05-16,"Perekopskyi",13,0,0
2022-05-16,"Simferopolskyi",13,0,0
2022-05-16,"Feodosiiskyi",13,0,0
2022-05-16,"Yaltynskyi",13,0,0
2022-05-16,"Vinnytskyi",13,0,0
2022-05-16,"Haisynskyi",13,0,0
2022-05-16,"Zhmerynskyi",13,0,0
2022-05-16,"Mohyliv-Podilskyi",13,0,0
2022-05-16,"Tulchynskyi",13,0,0
2022-05-16,"Khmilnytskyi",13,0,0
2022-05-16,"Volodymyrskyi",13,0,0
2022-05-16,"Kamin-Kashyrskyi",13,0,0
2022-05-16,"Kovelskyi",13,0,0
2022-05-16,"Lutskyi",13,0,0
2022-05-16,"Dniprovskyi",13,0,0
2022-05-16,"Kamianskyi",13,0,0
2022-05-16,"Kryvorizkyi",13,0,0
2022-05-16,"Nikopolskyi",13,0,0
2022-05-16,"Novomoskovskyi",13,0,0
2022-05-16,"Pavlohradskyi",13,0,0
2022-05-16,"Synelnykivskyi",13,0,0
2022-05-16,"Bakhmutskyi",13,0,0
2022-05-16,"Volnovaskyi",13,0,0
2022-05-16,"Horlivskyi",13,3,0.928792569659443
2022-05-16,"Donetskyi",13,0,0
2022-05-16,"Kalmiuskyi",13,0,0
2022-05-16,"Kramatorskyi",13,6,1.85758513931889
2022-05-16,"Mariupolskyi",13,0,0
2022-05-16,"Pokrovskyi",13,0,0
2022-05-16,"Berdychivskyi",13,0,0
2022-05-16,"Zhytomyrskyi",13,0,0
2022-05-16,"Korostenskyi",13,0,0
2022-05-16,"Zviahelskyi",13,0,0
2022-05-16,"Berehivskyi",13,0,0
2022-05-16,"Mukachivskyi",13,0,0
2022-05-16,"Rakhivskyi",13,0,0
2022-05-16,"Tiachivskyi",13,0,0
2022-05-16,"Uzhhorodskyi",13,0,0
2022-05-16,"Khustskyi",13,0,0
2022-05-16,"Berdianskyi",13,0,0
2022-05-16,"Vasylivskyi",13,0,0
2022-05-16,"Zaporizkyi",13,0,0
2022-05-16,"Melitopolskyi",13,0,0
2022-05-16,"Polohivskyi",13,0,0
2022-05-16,"Verkhovynskyi",13,0,0
2022-05-16,"Ivano-Frankivskyi",13,0,0
2022-05-16,"Kaluskyi",13,0,0
2022-05-16,"Kolomyiskyi",13,0,0
2022-05-16,"Kosivskyi",13,0,0
2022-05-16,"Nadvirnianskyi",13,0,0
2022-05-16,"Chornobyl Exclusion Zone",13,135,41.7956656346749
2022-05-16,"Bilotserkivskyi",13,0,0
2022-05-16,"Boryspilskyi",13,0,0
2022-05-16,"Brovarskyi",13,0,0
2022-05-16,"Buchanskyi",13,0,0
2022-05-16,"Vyshhorodskyi",13,11,3.40557275541796
2022-05-16,"Obukhivskyi",13,0,0
2022-05-16,"Fastivskyi",13,0,0
2022-05-16,"Holovanivskyi",13,0,0
2022-05-16,"Kropyvnytskyi",13,0,0
2022-05-16,"Novoukrainskyi",13,0,0
2022-05-16,"Oleksandriiskyi",13,0,0
2022-05-16,"Alchevskyi",13,1,0.309597523219814
